crash_id,crash_event,crash_type,number_fatalities
42682,19934068,Multiple,1
42683,19931445,Single,1
42684,19935114,Multiple,1
42685,19932322,Multiple,1
42686,19934123,Multiple,1
42687,19935118,Multiple,1
42688,19931156,Single,1
42689,19934182,Single,1
42690,19932302,Single,1
42691,19931201,Multiple,1
42692,19934110,Single,1
42693,19933084,Single,1
42694,19931467,Multiple,2
42695,19931295,Multiple,1
42696,19932114,Single,1
42697,19931517,Single,1
42698,19931122,Multiple,1
42699,19932029,Single,1
42700,19933162,Single,1
42701,19934104,Multiple,1
42702,19933180,Single,1
42703,19935013,Multiple,1
42704,19934082,Multiple,1
42705,19937034,Multiple,1
42706,19932219,Multiple,1
42707,19931077,Single,1
42708,19931177,Multiple,1
42709,19934115,Single,1
42710,19932055,Single,1
42711,19936029,Single,1
42712,19932061,Multiple,1
42713,19932133,Single,1
42714,19934105,Single,1
42715,19932320,Multiple,1
42716,19933186,Single,2
42717,19933008,Multiple,2
42718,19932315,Multiple,1
42719,19933230,Single,1
42720,19933192,Multiple,1
42721,19931252,Multiple,1
42722,19931205,Multiple,1
42723,19931499,Multiple,1
42724,19934020,Single,1
42725,19935067,Single,1
42726,19933263,Single,2
42727,19931108,Single,1
42728,19932336,Single,1
42729,19931076,Single,1
42730,19935134,Single,2
42731,19933283,Single,1
42732,19931352,Single,1
42733,19937039,Single,2
42734,19931155,Single,1
42735,19933168,Single,1
42736,19933199,Multiple,1
42737,19932237,Multiple,2
42738,19932297,Single,1
42739,19932265,Multiple,2
42740,19931362,Single,1
42741,19931106,Single,1
42742,19935045,Single,1
42743,19934057,Single,1
42744,19931482,Single,1
42745,19933046,Single,1
42746,19937001,Single,1
42747,19935179,Single,1
42748,19931468,Multiple,1
42749,19934017,Single,1
42750,19931400,Single,1
42751,19931398,Single,1
42752,19932295,Single,1
42753,19931451,Multiple,1
42754,19931265,Multiple,1
42755,19932060,Single,1
42756,19931161,Single,1
42757,19932222,Single,1
42758,19935080,Single,1
42759,19934180,Multiple,1
42760,19932032,Multiple,1
42761,19934028,Single,1
42762,19931245,Multiple,3
42763,19934169,Multiple,1
42764,19932076,Single,1
42765,19933079,Multiple,1
42766,19932134,Multiple,1
42767,19935177,Single,1
42768,19932238,Single,1
42769,19932327,Single,1
42770,19932080,Single,1
42771,19932093,Single,1
42772,19932220,Single,1
42773,19932100,Multiple,1
42774,19931354,Multiple,1
42775,19934043,Multiple,1
42776,19932301,Multiple,1
42777,19932004,Multiple,2
42778,19932083,Multiple,1
42779,19933055,Single,1
42780,19931138,Multiple,1
42781,19937018,Single,1
42782,19931286,Multiple,1
42783,19933119,Single,1
42784,19931020,Single,1
42785,19935007,Multiple,1
42786,19933120,Multiple,1
42787,19934099,Single,1
42788,19932348,Multiple,2
42789,19936032,Single,1
42790,19934040,Single,1
42791,19931044,Multiple,2
42792,19932203,Multiple,1
42793,19932021,Single,1
42794,19931459,Single,1
42795,19937025,Single,1
42796,19931083,Single,1
42797,19932364,Multiple,1
42798,19933249,Multiple,1
42799,19935091,Single,1
42800,19931333,Multiple,1
42801,19931127,Single,1
42802,19931160,Single,1
42803,19933015,Single,2
42804,19935048,Multiple,2
42805,19931022,Single,1
42806,19931493,Single,1
42807,19931490,Single,1
42808,19933311,Single,1
42809,19932157,Multiple,1
42810,19932110,Single,1
42811,19931461,Single,1
42812,19933023,Single,1
42813,19934107,Multiple,1
42814,19935141,Multiple,1
42815,19934054,Multiple,3
42816,19933344,Multiple,1
42817,19935140,Multiple,1
42818,19931258,Multiple,2
42819,19931487,Single,2
42820,19931227,Multiple,1
42821,19936023,Multiple,1
42822,19935064,Multiple,1
42823,19937040,Single,1
42824,19932240,Single,1
42825,19933012,Single,1
42826,19934036,Multiple,3
42827,19935143,Single,1
42828,19931200,Multiple,2
42829,19931229,Multiple,3
42830,19932342,Single,1
42831,19933177,Single,1
42832,19934034,Single,1
42833,19931199,Multiple,2
42834,19931056,Single,1
42835,19931107,Multiple,1
42836,19931347,Single,1
42837,19931095,Single,1
42838,19932359,Single,1
42839,19932357,Single,1
42840,19935116,Multiple,1
42841,19931494,Single,1
42842,19935071,Multiple,1
42843,19937012,Single,1
42844,19933073,Single,1
42845,19932318,Single,1
42846,19932174,Multiple,2
42847,19932215,Multiple,1
42848,19933189,Single,1
42849,19932232,Single,1
42850,19933212,Single,1
42851,19933102,Single,1
42852,19931185,Multiple,1
42853,19937002,Single,1
42854,19934186,Multiple,1
42855,19935126,Single,1
42856,19932120,Multiple,1
42857,19933094,Multiple,2
42858,19931419,Multiple,1
42859,19931162,Multiple,1
42860,19935119,Single,1
42861,19931181,Multiple,1
42862,19932057,Multiple,1
42863,19937021,Multiple,1
42864,19931072,Multiple,2
42865,19932253,Multiple,1
42866,19936039,Single,1
42867,19932294,Multiple,1
42868,19935148,Single,1
42869,19931026,Multiple,1
42870,19932277,Single,1
42871,19931084,Single,1
42872,19933300,Single,1
42873,19931339,Single,1
42874,19934035,Single,1
42875,19935122,Single,1
42876,19931372,Single,1
42877,19934038,Single,1
42878,19932146,Single,1
42879,19934155,Multiple,1
42880,19934171,Single,1
42881,19931086,Multiple,3
42882,19932018,Multiple,1
42883,19931066,Multiple,1
42884,19931055,Single,2
42885,19931370,Single,1
42886,19932355,Single,1
42887,19931331,Single,1
42888,19932054,Single,1
42889,19931024,Single,1
42890,19933047,Multiple,1
42891,19932291,Single,1
42892,19938002,Multiple,1
42893,19931146,Multiple,1
42894,19934063,Single,1
42895,19935098,Single,1
42896,19931117,Multiple,1
42897,19934136,Single,1
42898,19933172,Single,1
42899,19932003,Single,1
42900,19934098,Single,1
42901,19931172,Single,1
42902,19933009,Multiple,1
42903,19933345,Multiple,1
42904,19931328,Multiple,1
42905,19931306,Multiple,1
42906,19932095,Multiple,1
42907,19933058,Multiple,1
42908,19932045,Single,1
42909,19931032,Multiple,1
42910,19932059,Single,1
42911,19934190,Multiple,2
42912,19931285,Multiple,1
42913,19932378,Single,1
42914,19931208,Single,1
42915,19931215,Single,1
42916,19931335,Single,1
42917,19931238,Single,1
42918,19931011,Multiple,1
42919,19934018,Single,1
42920,19932168,Single,1
42921,19931364,Multiple,1
42922,19931080,Multiple,1
42923,19931244,Single,1
42924,19934185,Single,1
42925,19933356,Multiple,1
42926,19932052,Multiple,2
42927,19934039,Single,1
42928,19936025,Single,1
42929,19937037,Single,1
42930,19932263,Multiple,1
42931,19934124,Single,1
42932,19931428,Single,1
42933,19934156,Single,1
42934,19931082,Single,1
42935,19931013,Single,1
42936,19935149,Single,1
42937,19931255,Multiple,1
42938,19935129,Single,1
42939,19933118,Single,1
42940,19932129,Multiple,1
42941,19935171,Single,1
42942,19933140,Multiple,1
42943,19933035,Multiple,1
42944,19935017,Single,1
42945,19933024,Multiple,1
42946,19931029,Multiple,3
42947,19931371,Multiple,1
42948,19931214,Multiple,1
42949,19931269,Multiple,1
42950,19932334,Multiple,1
42951,19934006,Single,1
42952,19932346,Multiple,2
42953,19931075,Single,1
42954,19935093,Single,1
42955,19933247,Multiple,1
42956,19933218,Single,1
42957,19931153,Multiple,1
42958,19936028,Multiple,1
42959,19932333,Multiple,1
42960,19932308,Single,1
42961,19934025,Multiple,1
42962,19931373,Single,1
42963,19932092,Single,1
42964,19934049,Multiple,1
42965,19932323,Single,1
42966,19931449,Single,1
42967,19934075,Multiple,1
42968,19935088,Single,1
42969,19932244,Multiple,1
42970,19932290,Single,1
42971,19934166,Single,1
42972,19935079,Multiple,1
42973,19932135,Single,1
42974,19931136,Multiple,1
42975,19934133,Single,1
42976,19935056,Single,1
42977,19936037,Single,2
42978,19932298,Single,2
42979,19933004,Single,1
42980,19933312,Single,1
42981,19932147,Single,1
42982,19931253,Multiple,1
42983,19934061,Multiple,1
42984,19932091,Multiple,1
42985,19931089,Multiple,1
42986,19934015,Single,1
42987,19934085,Single,1
42988,19932306,Single,1
42989,19931431,Multiple,1
42990,19933164,Single,1
42991,19932343,Single,1
42992,19932347,Multiple,1
42993,19933080,Single,1
42994,19933239,Single,1
42995,19931361,Single,1
42996,19935021,Single,1
42997,19934178,Single,1
42998,19933161,Multiple,1
42999,19931376,Multiple,1
43000,19935120,Multiple,1
43001,19931433,Multiple,2
43002,19932067,Multiple,1
43003,19933223,Multiple,1
43004,19933133,Multiple,1
43005,19935096,Single,1
43006,19931266,Single,1
43007,19931374,Single,1
43008,19931061,Single,1
43009,19931483,Single,1
43010,19931326,Single,1
43011,19932035,Single,2
43012,19931282,Single,1
43013,19934191,Single,1
43014,19931273,Multiple,1
43015,19934008,Multiple,1
43016,19933151,Single,2
43017,19932138,Multiple,1
43018,19933238,Single,1
43019,19932170,Multiple,1
43020,19935042,Single,1
43021,19932181,Multiple,1
43022,19935169,Multiple,1
43023,19933264,Single,1
43024,19931002,Single,1
43025,19935150,Multiple,1
43026,19933257,Multiple,1
43027,19932284,Multiple,1
43028,19933020,Single,1
43029,19934097,Single,1
43030,19938001,Single,1
43031,19931401,Single,1
43032,19935110,Single,1
43033,19932305,Single,1
43034,19936047,Single,2
43035,19933260,Multiple,2
43036,19932195,Single,1
43037,19932119,Single,1
43038,19932026,Single,1
43039,19932262,Single,2
43040,19933092,Multiple,1
43041,19933053,Multiple,1
43042,19932224,Multiple,1
43043,19931065,Multiple,1
43044,19934159,Single,1
43045,19935015,Single,1
43046,19933144,Single,1
43047,19931188,Multiple,1
43048,19933077,Single,1
43049,19932299,Single,2
43050,19932311,Multiple,1
43051,19931272,Multiple,1
43052,19934088,Multiple,1
43053,19931007,Multiple,1
43054,19934009,Single,1
43055,19934163,Single,1
43056,19935018,Multiple,1
43057,19933179,Multiple,1
43058,19932285,Single,1
43059,19932332,Multiple,1
43060,19931454,Single,1
43061,19934013,Multiple,1
43062,19933131,Single,1
43063,19934078,Multiple,1
43064,19931202,Multiple,1
43065,19933321,Single,1
43066,19933304,Multiple,1
43067,19931035,Single,1
43068,19931126,Single,1
43069,19935159,Single,1
43070,19933329,Multiple,1
43071,19932314,Single,1
43072,19933114,Multiple,2
43073,19932176,Single,1
43074,19933298,Single,1
43075,19932296,Single,1
43076,19932030,Single,1
43077,19932097,Multiple,1
43078,19932012,Single,1
43079,19933297,Multiple,1
43080,19933082,Single,1
43081,19933245,Single,1
43082,19933327,Single,1
43083,19932235,Multiple,1
43084,19931261,Single,1
43085,19931097,Multiple,1
43086,19932001,Multiple,1
43087,19937015,Single,1
43088,19933121,Multiple,1
43089,19932377,Single,1
43090,19931173,Multiple,1
43091,19932019,Single,1
43092,19932372,Multiple,2
43093,19934050,Multiple,1
43094,19933007,Single,1
43095,19931099,Single,1
43096,19932373,Multiple,2
43097,19931115,Multiple,1
43098,19931369,Multiple,2
43099,19935083,Single,1
43100,19931498,Single,1
43101,19937008,Single,1
43102,19934117,Single,1
43103,19936005,Single,1
43104,19935059,Single,1
43105,19931303,Multiple,5
43106,19936014,Single,1
43107,19931114,Multiple,1
43108,19931216,Single,1
43109,19933109,Multiple,1
43110,19932229,Single,1
43111,19935125,Multiple,1
43112,19932375,Multiple,1
43113,19933166,Multiple,1
43114,19931008,Single,1
43115,19935003,Single,1
43116,19932073,Multiple,1
43117,19931434,Single,1
43118,19932099,Single,1
43119,19936012,Single,1
43120,19931323,Single,1
43121,19933188,Single,1
43122,19936003,Single,1
43123,19931349,Single,1
43124,19931474,Single,1
43125,19931302,Single,1
43126,19933174,Multiple,1
43127,19932128,Single,1
43128,19931402,Single,1
43129,19934067,Single,1
43130,19934048,Single,1
43131,19933135,Multiple,1
43132,19933246,Multiple,1
43133,19931016,Single,1
43134,19934121,Single,1
43135,19934179,Multiple,1
43136,19933291,Single,3
43137,19936011,Multiple,1
43138,19931063,Single,1
43139,19933241,Multiple,2
43140,19931180,Single,2
43141,19932335,Multiple,1
43142,19934112,Multiple,1
43143,19933276,Multiple,1
43144,19933340,Single,1
43145,19935053,Single,1
43146,19935113,Single,1
43147,19932169,Multiple,1
43148,19931422,Multiple,1
43149,19931444,Single,3
43150,19933117,Multiple,1
43151,19933350,Single,1
43152,19934160,Single,2
43153,19937033,Multiple,1
43154,19931289,Single,1
43155,19935019,Single,1
43156,19931486,Multiple,1
43157,19933220,Multiple,1
43158,19934170,Single,4
43159,19932165,Multiple,1
43160,19931167,Single,1
43161,19932121,Single,1
43162,19932303,Single,1
43163,19931496,Single,1
43164,19932276,Single,1
43165,19931121,Multiple,1
43166,19932017,Multiple,1
43167,19931465,Single,1
43168,19933153,Single,1
43169,19932267,Multiple,1
43170,19936006,Single,1
43171,19935184,Single,1
43172,19933043,Multiple,1
43173,19936007,Single,1
43174,19932259,Single,1
43175,19934135,Single,1
43176,19934037,Single,1
43177,19932005,Single,1
43178,19931195,Multiple,1
43179,19934157,Multiple,1
43180,19934164,Single,1
43181,19933313,Single,2
43182,19935002,Single,1
43183,19932101,Multiple,1
43184,19931300,Single,1
43185,19931439,Multiple,2
43186,19933115,Single,1
43187,19932208,Single,1
43188,19931479,Single,1
43189,19933088,Single,1
43190,19932289,Single,1
43191,19934092,Multiple,1
43192,19931240,Multiple,1
43193,19934019,Single,1
43194,19932043,Single,1
43195,19934059,Single,2
43196,19933206,Multiple,1
43197,19936017,Single,1
43198,19931102,Single,2
43199,19932271,Multiple,1
43200,19933155,Single,1
43201,19931382,Single,1
43202,19933190,Single,1
43203,19932141,Single,1
43204,19931274,Single,1
43205,19931348,Single,1
43206,19932319,Single,1
43207,19933183,Multiple,1
43208,19931220,Single,1
43209,19933175,Multiple,1
43210,19932201,Single,1
43211,19932123,Multiple,1
43212,19933178,Multiple,1
43213,19933021,Single,1
43214,19932248,Single,1
43215,19931096,Single,1
43216,19931304,Single,2
43217,19932337,Single,1
43218,19921477,Single,1
43219,19926029,Single,1
43220,19921129,Multiple,1
43221,19922135,Multiple,1
43222,19924108,Single,1
43223,19924098,Single,1
43224,19921420,Single,1
43225,19921345,Multiple,1
43226,19924005,Multiple,1
43227,19926038,Multiple,1
43228,19922142,Single,1
43229,19923208,Multiple,2
43230,19921553,Single,2
43231,19923302,Multiple,1
43232,19922158,Single,1
43233,19923173,Multiple,1
43234,19923242,Single,1
43235,19924111,Multiple,1
43236,19925150,Single,1
43237,19925057,Single,1
43238,19925010,Single,2
43239,19923141,Multiple,2
43240,19921502,Multiple,2
43241,19922291,Multiple,1
43242,19923175,Single,1
43243,19923047,Multiple,1
43244,19923253,Single,1
43245,19923135,Single,1
43246,19923234,Single,1
43247,19928015,Single,1
43248,19926057,Multiple,1
43249,19921521,Single,1
43250,19922176,Multiple,1
43251,19921367,Single,2
43252,19923244,Multiple,1
43253,19922333,Multiple,1
43254,19921096,Multiple,1
43255,19921440,Multiple,1
43256,19923056,Single,1
43257,19921082,Single,1
43258,19925158,Multiple,1
43259,19925088,Single,1
43260,19921469,Single,1
43261,19923089,Single,1
43262,19925108,Single,1
43263,19923313,Multiple,2
43264,19922189,Single,1
43265,19922266,Multiple,2
43266,19921478,Multiple,2
43267,19923005,Multiple,1
43268,19921445,Single,1
43269,19921407,Multiple,2
43270,19922365,Multiple,2
43271,19925021,Single,1
43272,19925001,Single,1
43273,19921062,Single,1
43274,19927021,Single,2
43275,19923153,Single,1
43276,19925151,Single,1
43277,19927036,Single,1
43278,19927004,Single,1
43279,19922163,Multiple,1
43280,19923062,Single,1
43281,19923332,Single,1
43282,19925055,Single,1
43283,19925051,Multiple,1
43284,19925155,Single,1
43285,19922325,Single,1
43286,19922104,Single,1
43287,19923024,Single,1
43288,19921309,Multiple,1
43289,19921164,Single,1
43290,19922243,Multiple,1
43291,19921204,Multiple,1
43292,19925106,Single,1
43293,19921187,Single,1
43294,19921016,Multiple,1
43295,19922134,Multiple,1
43296,19921195,Multiple,1
43297,19922166,Multiple,1
43298,19922094,Single,1
43299,19922027,Multiple,2
43300,19921104,Multiple,1
43301,19924136,Single,1
43302,19921138,Multiple,1
43303,19921259,Multiple,1
43304,19926047,Multiple,1
43305,19924006,Single,1
43306,19924087,Single,1
43307,19921471,Single,1
43308,19921464,Single,1
43309,19922092,Multiple,1
43310,19921390,Multiple,1
43311,19921061,Multiple,1
43312,19921301,Single,1
43313,19922200,Single,1
43314,19921381,Single,1
43315,19921576,Single,1
43316,19922222,Single,1
43317,19926023,Single,1
43318,19923169,Multiple,3
43319,19926048,Single,1
43320,19923328,Single,1
43321,19924080,Single,1
43322,19921516,Multiple,1
43323,19923013,Single,1
43324,19921155,Single,1
43325,19922305,Multiple,1
43326,19921344,Multiple,1
43327,19921335,Single,1
43328,19922215,Multiple,3
43329,19922056,Single,1
43330,19925094,Single,1
43331,19922293,Single,1
43332,19924049,Multiple,1
43333,19922010,Single,2
43334,19921086,Multiple,1
43335,19922326,Multiple,1
43336,19923267,Single,1
43337,19925030,Multiple,2
43338,19921563,Single,1
43339,19922107,Single,1
43340,19922340,Multiple,1
43341,19921408,Multiple,1
43342,19921064,Single,1
43343,19923116,Single,1
43344,19924004,Single,1
43345,19923093,Single,1
43346,19923322,Single,1
43347,19922191,Multiple,1
43348,19921005,Single,1
43349,19925043,Multiple,1
43350,19923282,Single,1
43351,19925067,Single,1
43352,19923017,Single,1
43353,19921233,Single,1
43354,19922206,Multiple,1
43355,19927030,Single,1
43356,19922110,Single,1
43357,19923030,Single,1
43358,19922105,Multiple,1
43359,19925085,Single,1
43360,19926039,Single,1
43361,19925096,Multiple,1
43362,19922006,Multiple,1
43363,19921215,Single,1
43364,19923082,Multiple,4
43365,19927002,Single,1
43366,19921475,Single,1
43367,19921413,Single,1
43368,19923205,Multiple,2
43369,19922350,Single,1
43370,19927008,Single,1
43371,19925103,Single,1
43372,19926017,Single,2
43373,19923130,Single,1
43374,19923019,Single,2
43375,19922254,Multiple,1
43376,19922179,Multiple,1
43377,19925101,Multiple,3
43378,19923127,Single,1
43379,19925156,Single,1
43380,19923023,Multiple,1
43381,19923347,Multiple,1
43382,19921427,Multiple,1
43383,19922285,Multiple,1
43384,19923278,Multiple,1
43385,19921034,Single,1
43386,19922149,Single,1
43387,19921136,Single,1
43388,19921184,Single,1
43389,19923198,Single,1
43390,19922317,Single,1
43391,19923108,Single,1
43392,19921330,Multiple,1
43393,19922246,Multiple,1
43394,19921307,Multiple,1
43395,19923045,Multiple,1
43396,19921538,Single,1
43397,19921264,Single,1
43398,19925068,Single,1
43399,19921230,Multiple,1
43400,19923356,Single,1
43401,19922066,Single,1
43402,19921070,Single,1
43403,19924078,Single,1
43404,19927034,Single,1
43405,19923085,Single,1
43406,19923040,Single,1
43407,19921549,Multiple,1
43408,19925066,Single,1
43409,19922087,Multiple,1
43410,19921572,Multiple,1
43411,19925115,Single,1
43412,19923279,Multiple,1
43413,19921015,Multiple,1
43414,19925159,Single,1
43415,19921149,Single,1
43416,19921169,Multiple,3
43417,19922108,Single,1
43418,19921315,Single,1
43419,19923310,Multiple,1
43420,19922020,Single,1
43421,19922319,Multiple,1
43422,19922102,Single,1
43423,19923075,Multiple,1
43424,19922112,Single,1
43425,19921058,Single,2
43426,19923359,Single,1
43427,19922078,Single,1
43428,19925164,Multiple,1
43429,19925004,Single,1
43430,19921434,Single,2
43431,19923168,Multiple,1
43432,19923345,Single,2
43433,19921287,Single,1
43434,19921111,Single,1
43435,19922169,Multiple,3
43436,19921357,Single,1
43437,19925117,Single,3
43438,19921369,Multiple,1
43439,19923238,Single,1
43440,19923007,Multiple,1
43441,19924120,Multiple,3
43442,19921382,Single,1
43443,19923037,Multiple,1
43444,19921202,Multiple,2
43445,19921388,Multiple,1
43446,19921421,Single,1
43447,19922300,Multiple,1
43448,19927013,Single,1
43449,19926010,Multiple,1
43450,19923028,Single,1
43451,19924073,Multiple,1
43452,19921183,Multiple,1
43453,19922265,Single,1
43454,19925023,Multiple,1
43455,19921045,Multiple,1
43456,19922003,Multiple,1
43457,19923311,Multiple,1
43458,19922030,Multiple,1
43459,19923151,Single,1
43460,19927025,Single,1
43461,19921278,Multiple,1
43462,19921435,Multiple,1
43463,19923079,Single,1
43464,19922286,Multiple,1
43465,19921080,Multiple,1
43466,19921133,Single,1
43467,19925060,Multiple,1
43468,19922336,Multiple,1
43469,19923067,Multiple,1
43470,19921561,Multiple,1
43471,19923001,Multiple,1
43472,19921244,Multiple,1
43473,19922040,Multiple,1
43474,19923350,Multiple,1
43475,19927038,Single,1
43476,19926007,Multiple,1
43477,19923070,Single,1
43478,19922192,Single,1
43479,19922090,Multiple,2
43480,19921426,Single,1
43481,19921208,Single,2
43482,19921066,Multiple,1
43483,19923004,Single,1
43484,19922115,Single,1
43485,19923084,Single,1
43486,19921087,Multiple,5
43487,19921217,Single,1
43488,19925126,Single,1
43489,19925167,Multiple,1
43490,19922154,Multiple,1
43491,19922188,Multiple,1
43492,19923150,Multiple,1
43493,19921484,Multiple,3
43494,19924095,Multiple,1
43495,19921550,Multiple,1
43496,19923154,Single,1
43497,19921443,Multiple,1
43498,19921286,Multiple,1
43499,19921088,Single,1
43500,19926034,Single,1
43501,19922072,Single,1
43502,19927026,Single,1
43503,19922341,Single,1
43504,19921450,Single,1
43505,19924137,Single,1
43506,19923288,Multiple,1
43507,19923264,Single,1
43508,19921109,Multiple,1
43509,19926055,Multiple,3
43510,19921447,Multiple,1
43511,19925136,Single,1
43512,19922043,Multiple,1
43513,19921557,Multiple,3
43514,19921224,Single,1
43515,19923060,Multiple,1
43516,19926056,Multiple,1
43517,19927007,Single,1
43518,19923163,Single,1
43519,19921030,Multiple,1
43520,19926054,Single,2
43521,19923252,Single,1
43522,19924060,Single,1
43523,19922113,Multiple,1
43524,19923008,Multiple,1
43525,19921296,Multiple,1
43526,19925138,Multiple,1
43527,19923146,Single,1
43528,19921403,Multiple,1
43529,19923034,Multiple,1
43530,19925104,Multiple,1
43531,19927023,Single,1
43532,19921203,Single,1
43533,19925143,Single,1
43534,19921400,Single,1
43535,19925114,Single,1
43536,19922235,Single,1
43537,19922034,Multiple,1
43538,19921547,Multiple,1
43539,19921327,Single,1
43540,19922309,Multiple,1
43541,19924112,Single,2
43542,19921428,Single,1
43543,19921566,Multiple,1
43544,19924107,Multiple,1
43545,19923284,Multiple,3
43546,19923225,Single,1
43547,19921524,Single,1
43548,19925163,Single,5
43549,19921234,Single,1
43550,19922220,Single,4
43551,19922261,Single,1
43552,19922273,Single,1
43553,19923291,Single,1
43554,19921134,Single,1
43555,19923213,Single,1
43556,19921481,Single,1
43557,19922361,Single,1
43558,19923117,Multiple,2
43559,19924093,Single,1
43560,19922084,Single,1
43561,19922071,Multiple,1
43562,19921223,Single,1
43563,19923126,Single,1
43564,19924059,Multiple,1
43565,19921340,Multiple,1
43566,19921092,Multiple,2
43567,19923200,Multiple,1
43568,19921370,Single,1
43569,19921021,Single,1
43570,19925075,Single,1
43571,19926049,Single,1
43572,19923305,Single,1
43573,19922129,Single,1
43574,19922358,Single,1
43575,19921361,Single,1
43576,19921284,Single,1
43577,19921506,Single,1
43578,19922311,Multiple,2
43579,19926044,Single,5
43580,19922240,Single,1
43581,19923009,Single,1
43582,19922226,Multiple,1
43583,19922313,Multiple,1
43584,19923283,Single,1
43585,19928013,Multiple,1
43586,19926052,Single,1
43587,19921192,Multiple,1
43588,19926019,Multiple,1
43589,19923128,Multiple,1
43590,19922337,Single,1
43591,19922079,Multiple,1
43592,19925165,Multiple,1
43593,19922248,Single,1
43594,19922177,Multiple,1
43595,19921267,Multiple,1
43596,19923326,Single,1
43597,19921472,Single,2
43598,19921227,Multiple,1
43599,19921409,Single,1
43600,19921025,Multiple,1
43601,19921364,Multiple,1
43602,19922196,Multiple,1
43603,19921530,Single,2
43604,19923182,Multiple,1
43605,19921172,Multiple,1
43606,19925062,Single,1
43607,19921504,Single,1
43608,19921534,Single,1
43609,19921051,Multiple,1
43610,19922001,Single,1
43611,19922041,Single,1
43612,19924033,Multiple,2
43613,19921067,Multiple,1
43614,19921059,Single,1
43615,19921542,Single,1
43616,19925029,Multiple,1
43617,19923262,Single,1
43618,19922241,Single,1
43619,19926053,Multiple,1
43620,19926011,Multiple,2
43621,19921395,Multiple,1
43622,19927042,Single,1
43623,19921499,Multiple,1
43624,19923324,Single,1
43625,19921112,Single,1
43626,19923257,Single,1
43627,19925090,Single,1
43628,19924063,Multiple,1
43629,19922204,Single,1
43630,19921573,Multiple,1
43631,19922014,Single,2
43632,19921559,Multiple,2
43633,19922159,Single,1
43634,19921085,Single,1
43635,19921143,Multiple,1
43636,19921429,Single,1
43637,19925019,Single,1
43638,19926001,Multiple,1
43639,19923229,Multiple,1
43640,19925017,Single,1
43641,19921126,Single,1
43642,19923269,Single,1
43643,19923118,Multiple,3
43644,19922148,Multiple,1
43645,19926043,Single,1
43646,19921457,Single,1
43647,19925146,Multiple,2
43648,19923325,Multiple,1
43649,19921416,Multiple,1
43650,19922292,Single,1
43651,19927041,Single,1
43652,19923111,Multiple,1
43653,19924125,Multiple,1
43654,19923110,Multiple,1
43655,19921160,Multiple,1
43656,19923240,Multiple,1
43657,19921119,Single,1
43658,19923215,Multiple,1
43659,19922009,Multiple,1
43660,19921283,Multiple,1
43661,19921219,Single,1
43662,19925124,Single,1
43663,19921442,Single,1
43664,19921317,Multiple,1
43665,19923361,Single,1
43666,19921510,Multiple,1
43667,19924119,Multiple,1
43668,19922067,Single,1
43669,19921032,Multiple,1
43670,19921333,Multiple,1
43671,19926018,Single,1
43672,19921422,Single,1
43673,19923214,Multiple,1
43674,19922278,Multiple,1
43675,19921348,Multiple,1
43676,19924086,Single,1
43677,19923042,Single,1
43678,19921041,Single,1
43679,19928016,Multiple,1
43680,19925044,Single,2
43681,19921365,Multiple,1
43682,19921074,Single,1
43683,19923012,Single,1
43684,19922296,Single,1
43685,19925170,Single,1
43686,19925014,Multiple,1
43687,19925141,Single,1
43688,19925148,Single,1
43689,19925026,Single,1
43690,19922046,Single,1
43691,19925024,Single,1
43692,19921276,Single,1
43693,19922353,Multiple,1
43694,19923149,Multiple,1
43695,19922150,Multiple,1
43696,19925091,Multiple,2
43697,19921170,Single,1
43698,19925025,Multiple,1
43699,19923026,Single,1
43700,19923167,Single,1
43701,19921174,Single,1
43702,19924100,Single,1
43703,19922197,Single,1
43704,19923207,Single,1
43705,19922152,Single,1
43706,19921418,Single,1
43707,19923083,Single,1
43708,19925142,Single,1
43709,19924003,Multiple,1
43710,19922100,Multiple,1
43711,19925076,Single,1
43712,19925171,Multiple,2
43713,19921161,Multiple,1
43714,19925135,Single,1
43715,19926025,Multiple,1
43716,19921491,Single,1
43717,19921535,Multiple,1
43718,19925152,Single,1
43719,19923112,Multiple,1
43720,19921090,Multiple,1
43721,19921436,Single,1
43722,19921127,Multiple,1
43723,19923165,Single,1
43724,19925133,Multiple,4
43725,19925036,Single,1
43726,19922253,Single,1
43727,19925116,Multiple,1
43728,19921018,Single,1
43729,19921451,Single,1
43730,19922207,Single,1
43731,19921031,Single,1
43732,19923131,Single,1
43733,19925087,Single,1
43734,19922178,Multiple,1
43735,19921532,Single,1
43736,19921158,Single,1
43737,19921179,Multiple,1
43738,19921338,Single,2
43739,19923174,Multiple,1
43740,19921029,Multiple,1
43741,19923035,Single,2
43742,19925162,Multiple,2
43743,19922059,Multiple,1
43744,19923245,Single,1
43745,19923120,Multiple,2
43746,19922029,Single,1
43747,19928001,Single,1
43748,19921252,Single,1
43749,19921116,Multiple,1
43750,19921371,Single,1
43751,19921197,Single,1
43752,19924096,Multiple,1
43753,19923016,Multiple,1
43754,19922089,Single,1
43755,19923319,Single,1
43756,19921555,Multiple,1
43757,19922264,Multiple,1
43758,19925079,Single,1
43759,19923334,Multiple,1
43760,19922294,Single,1
43761,19921289,Multiple,1
43762,19926040,Single,1
43763,19922208,Multiple,1
43764,19923221,Multiple,2
43765,19922060,Single,1
43766,19921515,Multiple,1
43767,19924082,Multiple,1
43768,19923247,Multiple,1
